playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
seweljo01,1975,Veterans,,,,N,Player,
seweljo01,1976,Veterans,,,,N,Player,
seweljo01,1977,Veterans,,,,Y,Player,
sewellu01,1948,BBWAA,121.0,91.0,1.0,N,Player,
sewellu01,1958,BBWAA,266.0,200.0,3.0,N,Player,
sewellu01,1960,BBWAA,269.0,202.0,3.0,N,Player,
sewellu01,1962,BBWAA,160.0,120.0,1.0,N,Player,
sewellu01,1963,Veterans,,,,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
sewelri01,1958,BBWAA,266.0,200.0,1.0,N,Player,
sewelri01,1962,BBWAA,160.0,120.0,1.0,N,Player,
sewelri01,1964,BBWAA,201.0,151.0,1.0,N,Player,
sewelri01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
sewelri01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
sewelri01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
sexsori01,2014,BBWAA,571.0,429.0,0.0,N,Player,
seymocy01,1945,BBWAA,247.0,186.0,1.0,N,Player,
shantbo01,1970,BBWAA,300.0,225.0,7.0,N,Player,
shantbo01,1971,BBWAA,360.0,270.0,5.0,N,Player,
shantbo01,1972,BBWAA,396.0,297.0,9.0,N,Player,
shantbo01,1973,BBWAA,380.0,285.0,5.0,N,Player,
shantbo01,1974,BBWAA,365.0,274.0,3.0,N,Player,
shawkbo01,1980,Veterans,,,,N,Player,
shawkbo01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
shawkbo01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
shawkbo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
sheckji01,1938,BBWAA,262.0,197.0,1.0,N,Player,
sheckji01,1945,BBWAA,247.0,186.0,1.0,N,Player,
sheckji01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
sheffga01,2015,BBWAA,549.0,412.0,64.0,N,Player,
sheffga01,2016,BBWAA,440.0,330.0,51.0,N,Player,
sheffga01,2017,BBWAA,442.0,332.0,59.0,N,Player,
sheffga01,2018,BBWAA,422.0,317.0,47.0,N,Player,
sheffga01,2019,BBWAA,425.0,319.0,58.0,N,Player,
sheffga01,2020,BBWAA,397.0,298.0,121.0,N,Player,
sheffga01,2021,BBWAA,401.0,301.0,163.0,N,Player,
sheffga01,2022,BBWAA,394.0,296.0,160.0,N,Player,
sheffga01,2023,BBWAA,389.0,292.0,214.0,N,Player,
sheffga01,2024,BBWAA,385.0,289.0,246.0,N,Player,
sheffga01,2026,Contemporary Baseball Era,16.0,12.0,,N,Player,<5 votes
sherdbi01,1948,BBWAA,121.0,91.0,1.0,N,Player,
sherdbi01,1949,BBWAA,153.0,115.0,1.0,N,Player,
sherdbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,
sherdbi01,1951,BBWAA,226.0,170.0,1.0,N,Player,
sherdbi01,1953,BBWAA,264.0,198.0,1.0,N,Player,
sherdbi01,1955,BBWAA,251.0,189.0,1.0,N,Player,
sherdbi01,1956,BBWAA,193.0,145.0,1.0,N,Player,
sherdbi01,1958,BBWAA,266.0,200.0,2.0,N,Player,
sherdbi01,1960,BBWAA,269.0,202.0,2.0,N,Player,
sherija99,1953,Veterans,,,,N,Umpire,
sherija99,1955,Veterans,,,,N,Umpire,
shibebe99,2003,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
shibebe99,2007,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
shielja02,2024,BBWAA,385.0,289.0,0.0,N,Player,
shockur01,1938,BBWAA,262.0,197.0,1.0,N,Player,
shockur01,1939,BBWAA,274.0,206.0,1.0,N,Player,
shockur01,1948,BBWAA,121.0,91.0,1.0,N,Player,
shockur01,1949,BBWAA,153.0,115.0,2.0,N,Player,
shockur01,1958,BBWAA,266.0,200.0,4.0,N,Player,
shockur01,1961,Veterans,,,,N,Player,Preliminary poll
shockur01,1962,Veterans,,,,N,Player,Preliminary poll
shockur01,1963,Veterans,,,,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
shockur01,1976,Veterans,,,,N,Player,
shockur01,1979,Veterans,,,,N,Player,At least 1 vote
shockur01,1980,Veterans,,,,N,Player,
shockur01,1982,Veterans,,,,N,Player,
shockur01,1984,Veterans,,,,N,Player,
shockur01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
shockur01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
shockur01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
shortch02,1979,BBWAA,432.0,324.0,1.0,N,Player,
siebeso01,1981,BBWAA,401.0,301.0,1.0,N,Player,
siebeso01,1982,BBWAA,415.0,312.0,0.0,N,Player,
sierrru01,2012,BBWAA,573.0,430.0,0.0,N,Player,
sievero01,1971,BBWAA,360.0,270.0,4.0,N,Player,
sievero01,1972,BBWAA,396.0,297.0,3.0,N,Player,
sievero01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
sievero01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
sievero01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
simmoal01,1936,BBWAA,226.0,170.0,4.0,N,Player,
simmoal01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
simmoal01,1947,BBWAA,161.0,121.0,6.0,N,Player,
simmoal01,1948,BBWAA,121.0,91.0,60.0,N,Player,
simmoal01,1949,BBWAA,153.0,115.0,89.0,N,Player,
simmoal01,1949,Run Off,187.0,,76.0,N,Player,1st
simmoal01,1950,BBWAA,168.0,126.0,90.0,N,Player,
simmoal01,1951,BBWAA,226.0,170.0,116.0,N,Player,
simmoal01,1952,BBWAA,234.0,176.0,141.0,N,Player,
simmoal01,1953,BBWAA,264.0,198.0,199.0,Y,Player,
simmocu01,1973,BBWAA,380.0,285.0,5.0,N,Player,
simmocu01,1974,BBWAA,365.0,274.0,3.0,N,Player,
simmocu01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
simmocu01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
simmocu01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
simmote01,1994,BBWAA,456.0,342.0,17.0,N,Player,
simmote01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
simmote01,2014,Veterans - Expansion Era,16.0,12.0,,N,Player,<6 votes
simmote01,2018,Veterans - Modern Baseball Era,16.0,12.0,11.0,N,Player,
simmote01,2020,Veterans - Modern Baseball Era,16.0,12.0,13.0,Y,Player,
simsdu01,1980,BBWAA,385.0,289.0,0.0,N,Player,
singebi01,1983,BBWAA,374.0,281.0,0.0,N,Player,
singlke01,1990,BBWAA,444.0,333.0,0.0,N,Player,
singlke01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
sislege01,1936,BBWAA,226.0,170.0,77.0,N,Player,
sislege01,1937,BBWAA,201.0,151.0,106.0,N,Player,
sislege01,1938,BBWAA,262.0,197.0,179.0,N,Player,
sislege01,1939,BBWAA,274.0,206.0,235.0,Y,Player,
sistisi01,1960,BBWAA,269.0,202.0,1.0,N,Player,
slaugen01,1966,BBWAA,302.0,227.0,100.0,N,Player,
slaugen01,1967,BBWAA,292.0,219.0,123.0,N,Player,
slaugen01,1967,Run Off,306.0,,48.0,N,Player,Player receiving most votes inducted
slaugen01,1968,BBWAA,283.0,213.0,129.0,N,Player,
slaugen01,1969,BBWAA,340.0,255.0,128.0,N,Player,
slaugen01,1970,BBWAA,300.0,225.0,133.0,N,Player,
slaugen01,1971,BBWAA,360.0,270.0,165.0,N,Player,
slaugen01,1972,BBWAA,396.0,297.0,149.0,N,Player,
slaugen01,1973,BBWAA,380.0,285.0,145.0,N,Player,
slaugen01,1974,BBWAA,365.0,274.0,145.0,N,Player,
slaugen01,1975,BBWAA,362.0,272.0,177.0,N,Player,
slaugen01,1976,BBWAA,388.0,291.0,197.0,N,Player,
slaugen01,1977,BBWAA,383.0,288.0,222.0,N,Player,
slaugen01,1978,BBWAA,379.0,285.0,261.0,N,Player,
slaugen01,1979,BBWAA,432.0,324.0,297.0,N,Player,
slaugen01,1984,Veterans,,,,N,Player,Close behind runner-up
slaugen01,1985,Veterans,,,,Y,Player,
smallro01,1964,BBWAA,201.0,151.0,1.0,N,Player,
smithch11,1982,Veterans,,,,N,Player,
smithea02,1948,BBWAA,121.0,91.0,1.0,N,Player,
smithea02,1956,BBWAA,193.0,145.0,1.0,N,Player,
smithhi99,1980,Veterans,,,,N,Player,
smithhi99,1982,Veterans,,,,N,Player,
smithhi99,1991,Veterans,16.0,12.0,,N,Player,
smithhi99,2001,Veterans,,,,Y,Player,
smithle02,2003,BBWAA,496.0,372.0,210.0,N,Player,
smithle02,2004,BBWAA,506.0,380.0,185.0,N,Player,
smithle02,2005,BBWAA,516.0,387.0,200.0,N,Player,
smithle02,2006,BBWAA,520.0,390.0,234.0,N,Player,
smithle02,2007,BBWAA,545.0,409.0,217.0,N,Player,
smithle02,2008,BBWAA,543.0,408.0,235.0,N,Player,
smithle02,2009,BBWAA,539.0,405.0,240.0,N,Player,
smithle02,2010,BBWAA,539.0,405.0,255.0,N,Player,
smithle02,2011,BBWAA,581.0,436.0,263.0,N,Player,
smithle02,2012,BBWAA,573.0,430.0,290.0,N,Player,
smithle02,2013,BBWAA,569.0,427.0,272.0,N,Player,
smithle02,2014,BBWAA,571.0,429.0,171.0,N,Player,
smithle02,2015,BBWAA,549.0,412.0,166.0,N,Player,
smithle02,2016,BBWAA,440.0,330.0,150.0,N,Player,
smithle02,2017,BBWAA,442.0,332.0,151.0,N,Player,
smithle02,2019,Veterans - Today's Game Era,16.0,12.0,16.0,Y,Player,
smithlo01,2000,BBWAA,499.0,375.0,1.0,N,Player,
smithoz01,2002,BBWAA,472.0,354.0,433.0,Y,Player,
smithre06,1988,BBWAA,427.0,321.0,3.0,N,Player,
smithre06,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
smithre06,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
smithsh01,1948,BBWAA,121.0,91.0,1.0,N,Player,
smoltjo01,2015,BBWAA,549.0,412.0,455.0,Y,Player,
snidedu01,1970,BBWAA,300.0,225.0,51.0,N,Player,
snidedu01,1971,BBWAA,360.0,270.0,89.0,N,Player,
snidedu01,1972,BBWAA,396.0,297.0,84.0,N,Player,
snidedu01,1973,BBWAA,380.0,285.0,101.0,N,Player,
snidedu01,1974,BBWAA,365.0,274.0,111.0,N,Player,
snidedu01,1975,BBWAA,362.0,272.0,129.0,N,Player,
snidedu01,1976,BBWAA,388.0,291.0,159.0,N,Player,
snidedu01,1977,BBWAA,383.0,288.0,212.0,N,Player,
snidedu01,1978,BBWAA,379.0,285.0,254.0,N,Player,
snidedu01,1979,BBWAA,432.0,324.0,308.0,N,Player,
snidedu01,1980,BBWAA,385.0,289.0,333.0,Y,Player,
snowjt01,2014,BBWAA,571.0,429.0,2.0,N,Player,
somerch99,2003,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
somerch99,2007,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
soriaal01,2020,BBWAA,397.0,298.0,6.0,N,Player,
sosasa01,2013,BBWAA,569.0,427.0,71.0,N,Player,
sosasa01,2014,BBWAA,571.0,429.0,41.0,N,Player,
sosasa01,2015,BBWAA,549.0,412.0,36.0,N,Player,
sosasa01,2016,BBWAA,440.0,330.0,31.0,N,Player,
sosasa01,2017,BBWAA,442.0,332.0,38.0,N,Player,
sosasa01,2018,BBWAA,422.0,317.0,33.0,N,Player,
sosasa01,2019,BBWAA,425.0,319.0,36.0,N,Player,
sosasa01,2020,BBWAA,397.0,298.0,55.0,N,Player,
sosasa01,2021,BBWAA,401.0,301.0,68.0,N,Player,
sosasa01,2022,BBWAA,394.0,296.0,73.0,N,Player,
sotoma01,1994,BBWAA,456.0,342.0,0.0,N,Player,
southbi01,1945,BBWAA,247.0,186.0,1.0,N,Player,
southbi01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
southbi01,1949,BBWAA,153.0,115.0,7.0,N,Player,
southbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,
southbi01,1951,BBWAA,226.0,170.0,4.0,N,Player,
southbi01,1952,BBWAA,234.0,176.0,1.0,N,Player,
southbi01,1953,BBWAA,264.0,198.0,2.0,N,Player,
southbi01,1958,BBWAA,266.0,200.0,18.0,N,Player,
southbi01,1992,Veterans,,,,N,Manager,
southbi01,1996,Veterans,14.0,11.0,,N,Manager,
southbi01,2003,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors)
southbi01,2007,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors)
southbi01,2008,Veterans - Managers and Umpires,16.0,12.0,13.0,Y,Manager,
spahnwa01,1958,BBWAA,266.0,200.0,1.0,N,Player,
spahnwa01,1973,BBWAA,380.0,285.0,316.0,Y,Player,
spaldal01,1936,Veterans,78.0,59.0,4.0,N,Player,
spaldal01,1939,Old Timers,,,,Y,Pioneer/Executive,
sparktu01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
speaktr01,1936,BBWAA,226.0,170.0,133.0,N,Player,
speaktr01,1937,BBWAA,201.0,151.0,165.0,Y,Player,
speiech01,1995,BBWAA,460.0,345.0,1.0,N,Player,
spencji01,1988,BBWAA,427.0,321.0,0.0,N,Player,
splitpa01,1990,BBWAA,444.0,333.0,0.0,N,Player,
stahlja01,1938,BBWAA,262.0,197.0,1.0,N,Player,
stahlja01,1939,BBWAA,274.0,206.0,1.0,N,Player,
stahlla01,1979,BBWAA,432.0,324.0,0.0,N,Player,
stairma01,2017,BBWAA,442.0,332.0,0.0,N,Player,
stallge01,2003,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors)
stanked01,1960,BBWAA,269.0,202.0,3.0,N,Player,
stanlmi01,1984,BBWAA,403.0,303.0,2.0,N,Player,
stantmi01,2013,BBWAA,569.0,427.0,0.0,N,Player,
stargwi01,1988,BBWAA,427.0,321.0,352.0,Y,Player,
staubru01,1991,BBWAA,443.0,333.0,28.0,N,Player,
staubru01,1992,BBWAA,430.0,323.0,26.0,N,Player,
staubru01,1993,BBWAA,423.0,318.0,32.0,N,Player,
staubru01,1994,BBWAA,456.0,342.0,36.0,N,Player,
staubru01,1995,BBWAA,460.0,345.0,23.0,N,Player,
staubru01,1996,BBWAA,470.0,353.0,24.0,N,Player,
staubru01,1997,BBWAA,473.0,353.0,18.0,N,Player,
staubru01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
staubru01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
stearjo01,1990,BBWAA,444.0,333.0,0.0,N,Player,
steartu99,1980,Veterans,,,,N,Player,
steartu99,1982,Veterans,,,,N,Player,
steartu99,1991,Veterans,16.0,12.0,,N,Player,
steartu99,1995,Veterans,,,,N,Player,
steartu99,2000,Veterans,,,,Y,Player,
steinge99,2011,Veterans - Expansion Era,16.0,12.0,,N,Executive,<8 votes
steinge99,2014,Veterans - Expansion Era,16.0,12.0,,N,Executive,<6 votes
steinge99,2017,Veterans - Today's Game Era,16.0,12.0,,N,Executive,<5 votes
steinge99,2019,Veterans - Today's Game Era,16.0,12.0,,N,Executive,<5 votes
steinha01,1937,BBWAA,201.0,151.0,1.0,N,Player,
steinha01,1939,BBWAA,274.0,206.0,1.0,N,Player,
steinha01,1942,BBWAA,233.0,175.0,1.0,N,Player,
steinte01,2005,BBWAA,516.0,387.0,1.0,N,Player,
stengca01,1938,BBWAA,262.0,197.0,2.0,N,Manager,
stengca01,1939,BBWAA,274.0,206.0,6.0,N,Manager,
stengca01,1945,BBWAA,247.0,186.0,2.0,N,Manager,
stengca01,1948,BBWAA,121.0,91.0,1.0,N,Manager,
stengca01,1949,BBWAA,153.0,115.0,3.0,N,Player,
stengca01,1950,BBWAA,168.0,126.0,3.0,N,Manager,
stengca01,1951,BBWAA,226.0,170.0,8.0,N,Manager,
stengca01,1952,BBWAA,234.0,176.0,27.0,N,Manager,
stengca01,1953,BBWAA,264.0,198.0,61.0,N,Manager,
stengca01,1966,Veterans,,,,Y,Manager,Inducted in special election
stephjo03,1979,BBWAA,432.0,324.0,0.0,N,Player,
stephri01,1956,BBWAA,193.0,145.0,2.0,N,Player,
stephri01,1958,BBWAA,266.0,200.0,1.0,N,Player,
stephri01,1960,BBWAA,269.0,202.0,4.0,N,Player,
stephri01,1962,BBWAA,160.0,120.0,1.0,N,Player,
stephri01,1963,Veterans,,,,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
stephri01,1964,Veterans,,,,N,Player,
stephri01,1984,Veterans,,,,N,Player,
stephri01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stephri01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stephri01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stephve01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stephve01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stephve01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stephve01,2009,Veterans - Pre-1943,12.0,9.0,,N,Player,<3 votes
stewada01,2001,BBWAA,515.0,387.0,38.0,N,Player,
stewada01,2002,BBWAA,472.0,354.0,23.0,N,Player,
stewaji01,1979,BBWAA,432.0,324.0,0.0,N,Player,
stiebda01,2004,BBWAA,506.0,380.0,7.0,N,Player,
stoneho99,1983,Veterans,,,,N,Executive,
stoneho99,1984,Veterans,,,,N,Executive,
stoneho99,1985,Veterans,,,,N,Executive,
stonest01,1987,BBWAA,413.0,310.0,0.0,N,Player,
stottme01,1980,BBWAA,385.0,289.0,3.0,N,Player,
stottme01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stottme01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stottme01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stottto01,2008,BBWAA,543.0,408.0,1.0,N,Player,
stoveha01,1936,Veterans,78.0,59.0,6.0,N,Player,
stoveha01,1953,Veterans,,,,N,Player,
stoveha01,1955,Veterans,,,,N,Player,
stoveha01,1980,Veterans,,,,N,Player,
stoveha01,1982,Veterans,,,,N,Player,
stoveha01,1983,Veterans,,,,N,Player,
stoveha01,1985,Veterans,,,,N,Player,
stoveha01,1988,Veterans,18.0,14.0,,N,Player,
stoveha01,1991,Veterans,16.0,12.0,,N,Player,
stoveha01,1992,Veterans,16.0,12.0,,N,Player,
stoveha01,1995,Veterans,,,,N,Player,
stoveha01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stoveha01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stoveha01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
stoveha01,2016,Veterans - Pre-Integration Era,16.0,12.0,8.0,N,Player,
strawda01,2005,BBWAA,516.0,387.0,6.0,N,Player,
streega01,1937,BBWAA,201.0,151.0,1.0,N,Player,
streega01,1938,BBWAA,262.0,197.0,1.0,N,Player,
streega01,1953,BBWAA,264.0,198.0,1.0,N,Player,
streehu01,2023,BBWAA,389.0,292.0,1.0,N,Player,
suhrgu01,1956,BBWAA,193.0,145.0,1.0,N,Player,
suhrgu01,1958,BBWAA,266.0,200.0,1.0,N,Player,
suhrgu01,1960,BBWAA,269.0,202.0,1.0,N,Player,
sukefcl01,1958,BBWAA,266.0,200.0,1.0,N,Player,
sullibi03,1936,BBWAA,226.0,170.0,0.0,N,Player,
sullibi03,1937,BBWAA,201.0,151.0,1.0,N,Player,
sullibi03,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
summebi99,2003,Veterans - Contributors,,,,N,Umpire,Preliminary ballot (60 contributors)
summebi99,2007,Veterans - Contributors,,,,N,Umpire,Preliminary ballot (60 contributors)
summech01,1990,BBWAA,444.0,333.0,0.0,N,Player,
sundbji01,1995,BBWAA,460.0,345.0,1.0,N,Player,
surhobj01,2011,BBWAA,581.0,436.0,2.0,N,Player,
sutclri01,2000,BBWAA,499.0,375.0,9.0,N,Player,
suttebr01,1994,BBWAA,456.0,342.0,109.0,N,Player,
suttebr01,1995,BBWAA,460.0,345.0,137.0,N,Player,
suttebr01,1996,BBWAA,470.0,353.0,137.0,N,Player,
suttebr01,1997,BBWAA,473.0,353.0,130.0,N,Player,
suttebr01,1998,BBWAA,473.0,355.0,147.0,N,Player,
suttebr01,1999,BBWAA,497.0,373.0,121.0,N,Player,
suttebr01,2000,BBWAA,499.0,375.0,192.0,N,Player,
suttebr01,2001,BBWAA,515.0,387.0,245.0,N,Player,
suttebr01,2002,BBWAA,472.0,354.0,238.0,N,Player,
suttebr01,2003,BBWAA,496.0,372.0,266.0,N,Player,
suttebr01,2004,BBWAA,506.0,380.0,301.0,N,Player,
suttebr01,2005,BBWAA,516.0,387.0,344.0,N,Player,
suttebr01,2006,BBWAA,520.0,390.0,400.0,Y,Player,
suttlmu99,1982,Veterans,,,,N,Player,
suttlmu99,2006,Negro League,,,,Y,Player,
suttodo01,1994,BBWAA,456.0,342.0,259.0,N,Player,
suttodo01,1995,BBWAA,460.0,345.0,264.0,N,Player,
suttodo01,1996,BBWAA,470.0,353.0,300.0,N,Player,
suttodo01,1997,BBWAA,473.0,353.0,346.0,N,Player,
suttodo01,1998,BBWAA,473.0,355.0,386.0,Y,Player,
suzukic01,2025,BBWAA,394.0,296.0,393.0,Y,Player,
sweenbi02,1945,BBWAA,247.0,186.0,1.0,N,Player,
sweenmi01,2016,BBWAA,440.0,330.0,3.0,N,Player,
swishni01,2021,BBWAA,401.0,301.0,0.0,N,Player,
tallice99,2003,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
tananfr01,1999,BBWAA,497.0,373.0,0.0,N,Player,
tannech01,2003,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors)
tannech01,2007,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors)
tanneje01,1945,BBWAA,247.0,186.0,1.0,N,Player,
tanneje01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
tanneje01,1961,Veterans,,,,N,Player,Preliminary poll
tanneje01,1962,Veterans,,,,N,Player,
tanneje01,1963,Veterans,,,,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
tanneje01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
tanneje01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
tanneje01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
tartada01,2003,BBWAA,496.0,372.0,1.0,N,Player,
taylobe99,2006,Negro League,,,,Y,Player,
tayloca99,2006,Negro League,,,,N,Manager,
tayloci99,2006,Negro League,,,,N,Executive,
tayloto02,1982,BBWAA,415.0,312.0,0.0,N,Player,
tayloto02,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
tayloto02,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
tebbebi01,1958,BBWAA,266.0,200.0,8.0,N,Player,
tebbebi01,1960,BBWAA,269.0,202.0,1.0,N,Player,
tebbebi01,2003,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
tebbebi01,2007,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
tebeapa01,2003,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors)
teixema01,2022,BBWAA,394.0,296.0,6.0,N,Player,
tejadmi01,2019,BBWAA,425.0,319.0,5.0,N,Player,
tekulke01,1995,BBWAA,460.0,345.0,6.0,N,Player,
templga01,1997,BBWAA,473.0,353.0,2.0,N,Player,
templjo01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
templjo01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
tenacge01,1989,BBWAA,447.0,336.0,1.0,N,Player,
tennefr01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
tennefr02,1936,Veterans,78.0,59.0,1.0,N,Player,
tennefr02,1937,BBWAA,201.0,151.0,5.0,N,Player,
tennefr02,1938,BBWAA,262.0,197.0,8.0,N,Player,
tennefr02,1939,BBWAA,274.0,206.0,3.0,N,Player,
tennefr02,1942,BBWAA,233.0,175.0,1.0,N,Player,
tennefr02,1955,Veterans,,,,N,Player,
tennefr02,1961,Veterans,,,,N,Player,Finalist
tennefr02,1962,Veterans,,,,N,Player,
tennefr02,1963,Veterans,,,,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
tennefr02,1976,Veterans,,,,N,Player,
tennefr02,1979,Veterans,,,,N,Player,At least 1 vote
tennefr02,1980,Veterans,,,,N,Player,
tennefr02,1982,Veterans,,,,N,Player,
tennefr02,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
tennefr02,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
tennefr02,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
terrybi01,1936,BBWAA,226.0,170.0,9.0,N,Player,
terrybi01,1938,BBWAA,262.0,197.0,7.0,N,Player,
terrybi01,1939,BBWAA,274.0,206.0,16.0,N,Player,
terrybi01,1942,BBWAA,233.0,175.0,36.0,N,Player,
terrybi01,1945,BBWAA,247.0,186.0,32.0,N,Player,
terrybi01,1946,Nominating Vote,202.0,,31.0,N,Player,Players in top 20 proceed to final ballot
terrybi01,1947,BBWAA,161.0,121.0,46.0,N,Player,
terrybi01,1948,BBWAA,121.0,91.0,52.0,N,Player,
terrybi01,1949,BBWAA,153.0,115.0,81.0,N,Player,
terrybi01,1949,Run Off,187.0,,48.0,N,Player,1st
terrybi01,1950,BBWAA,168.0,126.0,105.0,N,Player,
terrybi01,1951,BBWAA,226.0,170.0,148.0,N,Player,
terrybi01,1952,BBWAA,234.0,176.0,155.0,N,Player,
terrybi01,1953,BBWAA,264.0,198.0,191.0,N,Player,
terrybi01,1954,BBWAA,252.0,189.0,195.0,Y,Player,
tettlmi01,2003,BBWAA,496.0,372.0,0.0,N,Player,
tewksbo01,2004,BBWAA,506.0,380.0,0.0,N,Player,
theveto01,1950,BBWAA,168.0,126.0,2.0,N,Player,
thomacl03,1982,Veterans,,,,N,Player,
thomafr04,2014,BBWAA,571.0,429.0,478.0,Y,Player,
thomago01,1992,BBWAA,430.0,323.0,0.0,N,Player,
thomair01,1938,BBWAA,262.0,197.0,1.0,N,Player,
thomeji01,2018,BBWAA,422.0,317.0,379.0,Y,Player,
thompro01,2002,BBWAA,472.0,354.0,0.0,N,Player,
thompsa01,1953,Veterans,,,,N,Player,
thompsa01,1955,Veterans,,,,N,Player,
thompsa01,1957,Veterans,,,,N,Player,
thompsa01,1959,Veterans,,,,N,Player,
thompsa01,1961,Veterans,,,,N,Player,Finalist
thompsa01,1962,Veterans,,,,N,Player,Preliminary poll
thompsa01,1963,Veterans,,,,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
thompsa01,1964,Veterans,,,,N,Player,
thompsa01,1974,Veterans,,,,Y,Player,
thomsbo01,1966,BBWAA,302.0,227.0,12.0,N,Player,
thomsbo01,1967,BBWAA,292.0,219.0,10.0,N,Player,
thomsbo01,1967,Run Off,306.0,,1.0,N,Player,Player receiving most votes inducted
thomsbo01,1968,BBWAA,283.0,213.0,13.0,N,Player,
thomsbo01,1969,BBWAA,340.0,255.0,6.0,N,Player,
thomsbo01,1970,BBWAA,300.0,225.0,4.0,N,Player,
thomsbo01,1971,BBWAA,360.0,270.0,4.0,N,Player,
